name,lat,lon,state,in_margin,in_basin
83004dfffffffff,61.26307203098261,26.218847719187064,1,False,False
830068fffffffff,59.46909077632228,28.471469572192618,1,False,False
830069fffffffff,59.50288189390955,26.34759807976108,1,False,False
83006bfffffffff,60.36643243794304,27.381685082783928,1,False,False
83006cfffffffff,58.572597580827946,29.494156722642952,1,False,False
83006dfffffffff,58.62497080020172,27.434467990064377,1,False,False
830120fffffffff,57.11874258586036,35.477529955153805,1,False,False
830122fffffffff,57.70981220526434,36.89655461271855,1,False,False
830124fffffffff,56.25693078208124,35.87790875843919,1,False,False
830125fffffffff,56.519763291726,34.120405432150925,1,False,False
830126fffffffff,56.833323145749866,37.26040249493731,1,False,False
830134fffffffff,57.06814401732236,40.46805699686995,1,False,False
830135fffffffff,57.4006815303874,38.70311256401198,1,False,False
830136fffffffff,57.59994395575429,41.99030583221786,1,False,False
830148fffffffff,55.77338518427042,34.0871246113072,1,False,False
83014dfffffffff,55.02115773325297,33.015103736680246,1,False,False
830150fffffffff,62.239075222231705,26.337873266920663,1,False,False
830151fffffffff,62.37065907902481,24.051087500729626,1,False,False
830153fffffffff,63.14874371829696,25.452041747805307,1,False,False
830154fffffffff,61.33713995376119,27.160166866142724,1,False,False
83015afffffffff,64.16651374128399,22.0186120887724,1,False,False
83015efffffffff,63.26615380632449,23.07331597279765,1,False,False
830169fffffffff,53.268763610887326,32.94501483690072,1,False,False
83016bfffffffff,54.14736164183898,33.774302703244594,1,False,False
830182fffffffff,63.90380927069091,50.95526806772759,1,False,False
830183fffffffff,64.43456115092435,48.827097517588726,1,False,False
830186fffffffff,62.91025531066968,50.839220356438304,1,False,False
83019dfffffffff,65.45162301080099,48.85850287003191,1,False,False
8301b3fffffffff,62.36450283231852,52.791060122854034,1,False,False
830201fffffffff,68.08874140755977,4.418699535647424,1,False,False
830203fffffffff,68.50502952340509,1.6426188066432057,1,False,False
830208fffffffff,66.41022678617334,2.5162019515381053,1,False,False
830209fffffffff,65.34260022677037,2.9066932566844006,1,False,False
83020afffffffff,66.8024167711077,-0.1253666946072925,1,False,False
83020bfffffffff,65.74576242174527,0.3650289044427507,1,False,False
83020cfffffffff,67.03781747957535,4.760576528640201,1,False,False
83020dfffffffff,65.97374235499073,5.077633731857081,1,False,False
83020efffffffff,67.46457766440808,2.096001688867785,1,False,False
830218fffffffff,68.17677252297476,-3.4780423487569903,1,False,False
830219fffffffff,67.14814311233785,-2.8391676348395984,1,False,False
83021afffffffff,68.45810130463504,-6.367301036157894,1,False,False
83021bfffffffff,67.44554409529096,-5.615570779952515,1,False,False
83021cfffffffff,68.87276557960972,-1.222974453624251,1,False,False
83021dfffffffff,67.84497142834553,-0.6532453460914788,1,False,False
83021efffffffff,69.18966484826245,-4.167501771436315,1,False,False
830228fffffffff,67.1211376600282,9.67155731790236,1,False,False
830229fffffffff,66.05541772423588,9.80920908116,1,False,False
83022afffffffff,67.62649977366424,7.097008635584628,1,False,False
83022bfffffffff,66.5671940316051,7.333365516010989,1,False,False
83022dfffffffff,66.34254794485841,12.421876389345798,1,False,False
830241fffffffff,60.47842325840699,6.370277372675253,1,False,False
830243fffffffff,60.95297800842568,4.226288400801619,1,False,False
830244fffffffff,59.94771472964445,8.97737757812629,1,False,False
830246fffffffff,60.661607936363616,7.179471943299874,1,False,False
830248fffffffff,58.69723092179627,4.770176867420158,1,False,False
830249fffffffff,57.55699911724031,5.018871574062216,1,False,False
83024afffffffff,59.150233146648105,2.7023134356348404,1,False,False
83024bfffffffff,58.015778258129394,3.013774943521174,1,False,False
83024cfffffffff,59.34937388921956,6.582447335777906,1,False,False
83024dfffffffff,58.21217134475246,6.78228912324454,1,False,False
83024efffffffff,59.82951164574604,4.506447037704508,1,False,False
830250fffffffff,63.59292630563792,1.248047348791858,1,False,False
830251fffffffff,62.49820345429941,1.6468670327999255,1,False,False
830252fffffffff,63.97502959024429,-1.177063063047176,1,False,False
830253fffffffff,62.89074608398567,-0.6945302237188117,1,False,False
830254fffffffff,64.26235393078917,3.2704860193427434,1,False,False
830255fffffffff,61.3500556138988,5.302286864347512,1,False,False
830256fffffffff,64.67569421164949,0.8217321161412668,1,False,False
830258fffffffff,60.687066691585805,0.1824205512440088,1,False,False
830259fffffffff,59.56935447424505,0.5819524935849456,1,False,False
83025afffffffff,61.06090883284868,-2.0574693031878395,1,False,False
83025bfffffffff,59.95291623806181,-1.586912038146019,1,False,False
83025cfffffffff,61.39230230303016,2.0207329169156987,1,False,False
83025dfffffffff,60.27603185232877,2.371886906777867,1,False,False
83025efffffffff,61.79448267324018,-0.2422727694605547,1,False,False
830260fffffffff,58.75964747745218,8.774030831026048,1,False,False
830261fffffffff,57.66177401492607,8.430634751280653,1,False,False
830264fffffffff,59.09170927402174,10.788163106176226,1,False,False
830265fffffffff,58.006672931600725,10.39003222892547,1,False,False
830270fffffffff,63.980937607384746,8.558666628722417,1,False,False
830271fffffffff,60.83193380733999,8.265087089903137,1,False,False
830272fffffffff,64.89711542546286,5.372461822523803,1,False,False
830274fffffffff,64.51085757913435,10.75176698265428,1,False,False
830275fffffffff,61.18548781920907,10.410513557296207,1,False,False
830276fffffffff,65.49537820363476,7.552769977059317,1,False,False
830288fffffffff,68.12849854950306,-17.102953321192317,1,False,False
830289fffffffff,67.17955442610392,-15.99364049031172,1,False,False
83028afffffffff,68.17074334878778,-20.00031076415372,1,False,False
83028bfffffffff,67.24594267593555,-18.79852001632901,1,False,False
83028cfffffffff,68.98696295392045,-15.285521926538932,1,False,False
83028dfffffffff,68.03497539592188,-14.201167422977242,1,False,False
83028efffffffff,69.05660770008126,-18.29020548674241,1,False,False
830298fffffffff,69.03864851445266,-24.249748405410365,1,False,False
830299fffffffff,68.16256576405449,-22.878540738332774,1,False,False
83029afffffffff,68.946262241268,-27.24849606083942,1,False,False
83029bfffffffff,68.10528562886853,-25.723519964570137,1,False,False
83029dfffffffff,69.07346438762177,-21.283647514283416,1,False,False
8302a8fffffffff,69.66384956382315,-10.240038384583004,1,False,False
8302a9fffffffff,68.6874901699438,-9.30812131815986,1,False,False
8302aafffffffff,69.8183292710561,-13.382416755670556,1,False,False
8302abfffffffff,68.86393999844118,-12.286062233449302,1,False,False
8302adfffffffff,69.45383514055543,-7.1781402446367775,1,False,False
8302c0fffffffff,64.04081215722535,-10.532467981239082,1,False,False
8302c1fffffffff,63.000468774180106,-9.754414583261736,1,False,False
8302c2fffffffff,64.21787253616375,-13.069734668964776,1,False,False
8302c3fffffffff,63.1956718450893,-12.211554806150136,1,False,False
8302c4fffffffff,64.86092633840788,-8.759847579321438,1,False,False
8302c5fffffffff,63.81879471957602,-8.017440790146223,1,False,False
8302c6fffffffff,65.06537890512962,-11.361162211308944,1,False,False
8302c8fffffffff,61.10473172280847,-10.642407071359376,1,False,False
