name,lat,lon,state,in_margin,in_basin
830010fffffffff,50.726367674556585,11.59063877059504,1,False,False
830012fffffffff,51.70907599413934,12.340233492532642,1,False,False
830014fffffffff,49.89059496881524,12.568803431009025,1,False,False
830016fffffffff,50.85709316561973,13.324538157531904,1,False,False
830030fffffffff,48.11184282641028,12.776252990966944,1,False,False
830032fffffffff,49.05815143505024,13.501152325659069,1,False,False
830033fffffffff,48.92803242983689,11.849144338496677,1,False,False
830034fffffffff,47.30007163289312,13.661796492436418,1,False,False
830035fffffffff,47.91897095454592,12.275340358755829,1,False,False
830036fffffffff,48.23012423091569,14.390370038044912,1,False,False
83004dfffffffff,44.05392809581244,6.61359999138618,1,False,False
830061fffffffff,42.92990744788262,11.69662391361176,1,False,False
830068fffffffff,43.01280169794851,9.14744925756202,1,False,False
830069fffffffff,42.53195571705688,7.831725743587729,1,False,False
83006bfffffffff,43.53780384660003,7.897680418375159,1,False,False
83006cfffffffff,42.48009126733916,10.363121641670883,1,False,False
83006dfffffffff,42.016719579644494,9.05361040367185,1,False,False
83006efffffffff,43.48015732690002,10.488944545043791,1,False,False
830080fffffffff,55.41012156294039,13.440550072018455,1,False,False
830081fffffffff,55.306648642351774,11.46574309041569,1,False,False
830082fffffffff,56.406379449518695,14.381702941087044,1,False,False
830083fffffffff,56.32015262229791,12.349938872743811,1,False,False
830084fffffffff,54.50092284706948,14.470680585683214,1,False,False
830085fffffffff,54.41250987538818,12.55063353104618,1,False,False
830086fffffffff,55.48132878385383,15.413232011448242,1,False,False
830092fffffffff,58.9920101246364,19.47402466494772,1,False,False
830094fffffffff,57.06874681290173,19.45438163437616,1,False,False
830095fffffffff,56.45905343841062,16.408858352428197,1,False,False
830096fffffffff,58.04207226602934,20.514159580439305,1,False,False
8300a0fffffffff,53.50086043776022,16.55488367837878,1,False,False
8300a1fffffffff,52.69461848126112,13.129451923844345,1,False,False
8300a2fffffffff,54.4949275550569,17.3750028054386,1,False,False
8300a3fffffffff,54.357554939327024,15.478849095539614,1,False,False
8300a4fffffffff,52.64576234125489,17.5754092886316,1,False,False
8300a5fffffffff,51.82645320644088,14.118847063225616,1,False,False
8300a6fffffffff,53.62366522884753,18.400754684838795,1,False,False
8300aafffffffff,54.293110613909455,10.63057360757905,1,False,False
8300acfffffffff,52.5631106145187,11.30518071298825,1,False,False
8300aefffffffff,53.564760075173766,12.08715332144988,1,False,False
8300b0fffffffff,55.174448307858285,19.43692890483724,1,False,False
8300b1fffffffff,55.10967272004967,17.505350592733137,1,False,False
8300b2fffffffff,56.13672256331453,20.435542281687525,1,False,False
8300b3fffffffff,56.09076592628992,18.452813029670583,1,False,False
8300b4fffffffff,54.26186264929617,20.365440358434046,1,False,False
8300b5fffffffff,54.20923701156161,18.49019772672987,1,False,False
8300b6fffffffff,55.20847476869835,21.359254736467207,1,False,False
830100fffffffff,43.15238205430835,14.71488099641578,1,False,False
830101fffffffff,43.03281772646723,13.297552528129083,1,False,False
830102fffffffff,44.02352994416193,15.38932173418047,1,False,False
830103fffffffff,43.91352798391714,13.943112866409264,1,False,False
830104fffffffff,42.39867684519274,15.455505674288236,1,False,False
830105fffffffff,42.287593475743954,14.066965491439726,1,False,False
830106fffffffff,43.25395172495799,16.13069798971088,1,False,False
830109fffffffff,44.22375506604356,9.752897464454014,1,False,False
83010dfffffffff,43.49117057603385,10.618532645853955,1,False,False
830110fffffffff,44.98048534443903,17.56416420223188,1,False,False
830111fffffffff,44.90030710596135,16.091751743108194,1,False,False
830112fffffffff,45.85016023731074,18.32543002828181,1,False,False
830113fffffffff,45.78192276975473,16.823725390598653,1,False,False
830114fffffffff,44.1874877355752,18.272625583475243,1,False,False
830115fffffffff,44.11480850720822,16.833099461780638,1,False,False
830116fffffffff,45.04137949059904,19.03119199019477,1,False,False
830118fffffffff,45.58471212619463,13.808540830709678,1,False,False
830119fffffffff,46.20362123641773,12.485902137342608,1,False,False
83011afffffffff,46.4936682121856,14.508112921196377,1,False,False
83011bfffffffff,47.12160235881571,13.165272452975415,1,False,False
83011cfffffffff,44.80067092096695,14.615877869102656,1,False,False
83011dfffffffff,45.4277949213853,13.33301816982215,1,False,False
83011efffffffff,45.69348989048412,15.317406425319458,1,False,False
830120fffffffff,40.81964062338304,15.51661698407844,1,False,False
830121fffffffff,40.70762900896946,14.181329408306338,1,False,False
830122fffffffff,41.652977692294,16.166601602377316,1,False,False
830123fffffffff,41.54968713845856,14.806148603319135,1,False,False
830124fffffffff,40.09793217351131,16.199805705621266,1,False,False
830125fffffffff,39.99313552813216,14.890552801200789,1,False,False
830126fffffffff,40.91578351189212,16.84969374178254,1,False,False
83012bfffffffff,42.76367236248641,11.450437200677808,1,False,False
830130fffffffff,42.56923948305859,18.22401832511128,1,False,False
830131fffffffff,42.49252498055688,16.841726990352036,1,False,False
830132fffffffff,43.403490015312805,18.95093404085614,1,False,False
830133fffffffff,43.33760596691218,17.54328174566867,1,False,False
830134fffffffff,41.81018194549669,18.87692258595542,1,False,False
830135fffffffff,41.739769264592006,17.52402858563385,1,False,False
830136fffffffff,42.62898272777751,19.60079594322564,1,False,False
830150fffffffff,44.7653106050788,7.368483570559588,1,False,False
830151fffffffff,44.55059808072334,5.89354040882226,1,False,False
830153fffffffff,45.49234502039128,6.402941350284567,1,False,False
830154fffffffff,44.04084966019988,8.296671222832156,1,False,False
83015afffffffff,45.97751053280519,3.872037016119896,1,False,False
83015efffffffff,45.26370453475084,4.902300357095714,1,False,False
830180fffffffff,50.179294164220885,21.99859890487013,1,False,False
830181fffffffff,49.304157750330646,18.446010057148687,1,False,False
830182fffffffff,50.656018830035016,21.929090152552995,1,False,False
830183fffffffff,51.03205006895372,21.16814607613733,1,False,False
830184fffffffff,48.474022253528695,20.807133167418904,1,False,False
830185fffffffff,48.44694803625108,19.2139004953109,1,False,False
830186fffffffff,50.23191794954199,23.65059200224654,1,False,False
830188fffffffff,50.10106299727602,15.952226796672326,1,False,False
830189fffffffff,50.00840096521216,14.261197316858912,1,False,False
83018afffffffff,51.79358072559722,18.54401324568685,1,False,False
83018bfffffffff,50.96154631665036,15.058719464278967,1,False,False
83018cfffffffff,49.24605827281596,16.80231331633233,1,False,False
83018dfffffffff,49.164126245332,15.153122625708702,1,False,False
83018efffffffff,50.94551262566284,19.46404618940295,1,False,False
830190fffffffff,51.55657173309528,24.563080260003805,1,False,False
830191fffffffff,51.55823373669607,22.85697630318965,1,False,False
830192fffffffff,52.43827262785406,25.568978447557846,1,False,False
830193fffffffff,52.45834910172086,23.82835844548069,1,False,False
830194fffffffff,50.19706744323267,24.28632012212956,1,False,False
830195fffffffff,50.6717317549831,23.60106662191359,1,False,False
830196fffffffff,51.0517949104249,25.29613159837984,1,False,False
830198fffffffff,52.42068693056644,20.30254156271181,1,False,False
830199fffffffff,52.75529460712064,19.372478460239545,1,False,False
83019afffffffff,53.35424321096925,21.24248179953188,1,False,False
83019bfffffffff,53.31250630118331,19.42131948010141,1,False,False
83019cfffffffff,51.53486585228333,21.137385316915097,1,False,False
83019dfffffffff,51.89105115741959,20.293816066569864,1,False,False
83019efffffffff,52.4527012293584,22.071838722962035,1,False,False
8301a0fffffffff,46.757732594881446,20.64210901750986,1,False,False
8301a1fffffffff,46.72294961071642,19.11852171351841,1,False,False
8301a2fffffffff,47.61831191879963,21.49771439948874,1,False,False
8301a3fffffffff,47.59790705585321,19.94515385149932,1,False,False
8301a4fffffffff,45.92704065385031,21.306931294028608,1,False,False
8301a5fffffffff,45.89843122965672,19.82049057797739,1,False,False
8301a6fffffffff,46.77224137677862,22.155582167991355,1,False,False
8301a8fffffffff,47.49281341090836,16.813503497667607,1,False,False
8301a9fffffffff,47.40749899236006,15.238981828796664,1,False,False
8301aafffffffff,48.39748355462111,17.611720730299,1,False,False
8301abfffffffff,48.32529000051996,16.00304121135929,1,False,False
8301acfffffffff,46.66752376546844,17.586891905187656,1,False,False
8301adfffffffff,46.59116541365185,16.04935902041024,1,False,False
8301aefffffffff,47.55619299197358,18.38299972121019,1,False,False
8301b0fffffffff,48.46280127984985,23.95739986302701,1,False,False
8301b1fffffffff,48.47913548420279,22.389053843071817,1,False,False
8301b2fffffffff,49.27494801161168,24.89080725406249,1,False,False
8301b3fffffffff,50.26093528873234,25.29194572790352,1,False,False
8301b4fffffffff,47.4564057214804,24.47398045137336,1,False,False
8301b5fffffffff,47.617845705528566,23.038513637800456,1,False,False
8301b6fffffffff,48.25983412701444,25.40162065842535,1,False,False
830209fffffffff,43.57674423049933,-8.860879697801945,1,False,False
83020bfffffffff,43.639966807793606,-10.41454257614707,1,False,False
830219fffffffff,44.622251006847385,-12.67824353212487,1,False,False
83021afffffffff,45.54380282057231,-14.980187839374867,1,False,False
83021bfffffffff,44.63152350296057,-14.24063374002588,1,False,False
830241fffffffff,39.4675809291134,-4.796794627023437,1,False,False
830243fffffffff,39.58893149772338,-6.280786958924851,1,False,False
830244fffffffff,39.39515472846852,-2.9872222055045183,1,False,False
830246fffffffff,39.770104892020335,-4.386017591094305,1,False,False
830248fffffffff,37.522831541131154,-5.071308709991548,1,False,False
830249fffffffff,36.474658750153566,-4.485726433102547,1,False,False
83024afffffffff,37.64180824996928,-6.526700451413643,1,False,False
83024bfffffffff,36.60113137618653,-5.924779829138084,1,False,False
83024cfffffffff,38.43191072001947,-4.202701872625992,1,False,False
83024dfffffffff,37.38611593315084,-3.621489488144173,1,False,False
83024efffffffff,38.561216911436965,-5.66956841115764,1,False,False
830250fffffffff,41.69273660635639,-9.064240993116858,1,False,False
830251fffffffff,40.698428906558064,-8.409856680816588,1,False,False
830252fffffffff,41.756264869721925,-10.585725489962368,1,False,False
830253fffffffff,40.77204299646275,-9.915832134324516,1,False,False
830254fffffffff,42.599779635781054,-8.19501306050089,1,False,False
830255fffffffff,40.12794446730985,-5.799220097233313,1,False,False
