name,lat,lon,state,in_margin,in_basin
830001fffffffff,63.1502510120924,48.624195154227486,1,False,False
830028fffffffff,62.221721811157074,44.521869391054565,1,False,False
830029fffffffff,62.74429217553139,42.44481271138152,1,False,False
83002afffffffff,62.698303229236174,46.52914103365544,1,False,False
83002cfffffffff,61.20287941251421,44.59514132994395,1,False,False
83002dfffffffff,61.72323919289062,42.60159766188087,1,False,False
83002efffffffff,61.66979629015712,46.52409876165703,1,False,False
83004dfffffffff,58.83970775001082,42.04300796267661,1,False,False
830068fffffffff,56.783026077746335,42.93952303223395,1,False,False
830069fffffffff,57.15376197845429,41.08074271046203,1,False,False
83006bfffffffff,57.80710949996386,42.5062462399621,1,False,False
83006cfffffffff,55.7681753905067,43.345608982865045,1,False,False
83006dfffffffff,56.14543561909326,41.54856285053869,1,False,False
83006efffffffff,56.38357586063303,44.7677646854992,1,False,False
8300a6fffffffff,61.51209318866321,64.83034898943757,1,False,False
830120fffffffff,53.43154590538045,47.96356433115395,1,False,False
830124fffffffff,52.54254281903638,47.9184802956409,1,False,False
830125fffffffff,53.06397108293953,46.49201483291927,1,False,False
830126fffffffff,52.88830843493242,49.38898881049657,1,False,False
83012bfffffffff,56.32106342049045,44.88983590459896,1,False,False
830134fffffffff,52.64092958109973,52.27706713775191,1,False,False
830135fffffffff,53.2194913359969,50.900802271460414,1,False,False
830136fffffffff,52.93416109822431,53.82101195646071,1,False,False
830148fffffffff,52.37041672183757,46.03090634320462,1,False,False
83014dfffffffff,51.81338422121132,44.742954983180965,1,False,False
830150fffffffff,59.72144532803996,42.88067990157071,1,False,False
830151fffffffff,60.21008228970798,40.9767295264251,1,False,False
830152fffffffff,60.19779560961407,44.66291932365483,1,False,False
830153fffffffff,60.71549977106381,42.74644982728527,1,False,False
830154fffffffff,58.741401161353245,43.00541362213406,1,False,False
830156fffffffff,59.206803589985206,44.7257987795295,1,False,False
83015afffffffff,62.21402575114549,40.54009144755396,1,False,False
83015efffffffff,61.20547975628424,40.76682813789709,1,False,False
830169fffffffff,50.13585043076763,43.93540842436376,1,False,False
83016bfffffffff,50.85342536069669,45.04469036837773,1,False,False
830182fffffffff,57.80478537198603,64.25940095232897,1,False,False
830183fffffffff,58.57806331560267,62.86070375473216,1,False,False
830186fffffffff,56.86413105585608,63.658931079055314,1,False,False
830194fffffffff,56.23466275870238,66.85169663511266,1,False,False
830196fffffffff,56.34224144347007,68.76649994681668,1,False,False
830199fffffffff,60.52403746659181,64.12504377741884,1,False,False
83019dfffffffff,59.5457570163282,63.47018582113965,1,False,False
8301b3fffffffff,56.09860675155287,64.96046718082945,1,False,False
830200fffffffff,69.71279147797472,29.748767775565383,1,False,False
830201fffffffff,68.73233059731352,28.72167758463949,1,False,False
830202fffffffff,70.56294284606679,27.681331084709434,1,False,False
830203fffffffff,69.57543964698003,26.702464433937102,1,False,False
830204fffffffff,69.79686157477218,32.82707041491563,1,False,False
830205fffffffff,68.84026510190992,31.65463847453179,1,False,False
830206fffffffff,70.68668444445913,30.875220159450016,1,False,False
830208fffffffff,67.55241230462823,24.95386575357632,1,False,False
830209fffffffff,66.5166132732346,24.17458071474705,1,False,False
83020afffffffff,68.36001405324176,22.88719130443804,1,False,False
83020bfffffffff,67.32059894396964,22.160697219823174,1,False,False
83020cfffffffff,67.7338303362466,27.770103998293827,1,False,False
83020dfffffffff,66.71830760573317,26.886485323581564,1,False,False
83020efffffffff,68.57233422650245,25.794145363988168,1,False,False
830210fffffffff,72.39997094972419,26.40036907988822,1,False,False
830211fffffffff,71.38915773321682,25.43090621931849,1,False,False
830212fffffffff,73.21458777021576,23.835369546977653,1,False,False
830213fffffffff,72.18714693137699,22.980014779729416,1,False,False
830214fffffffff,72.55400819031166,29.92883568296407,1,False,False
830215fffffffff,71.55577418576384,28.7397654228478,1,False,False
830216fffffffff,73.4172856566027,27.497197194297488,1,False,False
830218fffffffff,70.16470450397624,21.39768117139072,1,False,False
830219fffffffff,69.13785826495224,20.677981434998305,1,False,False
83021afffffffff,70.91152569511152,18.957536478119867,1,False,False
83021bfffffffff,69.88250180439064,18.31824693056392,1,False,False
83021cfffffffff,70.39097116842396,24.52650671311841,1,False,False
83021dfffffffff,69.38376223975786,23.673351426515147,1,False,False
83021efffffffff,71.17534842322391,22.181872223306748,1,False,False
830221fffffffff,67.96936235807796,36.2530674644156,1,False,False
830223fffffffff,68.8899955232607,34.61402699743211,1,False,False
830228fffffffff,66.97637619760746,32.336845059494344,1,False,False
830229fffffffff,65.98811012500924,31.327708746831533,1,False,False
83022afffffffff,67.864956106194,30.595987514269183,1,False,False
83022bfffffffff,66.8714342904886,29.61132857072376,1,False,False
83022cfffffffff,67.0339245428011,35.05075125345292,1,False,False
83022dfffffffff,65.8103430081786,33.96815409789976,1,False,False
83022efffffffff,67.94634577898016,33.41781384824093,1,False,False
830230fffffffff,71.71377889521271,35.58725823283927,1,False,False
830231fffffffff,70.7546579671463,34.13265543351517,1,False,False
830232fffffffff,72.64556153596922,33.54276028691832,1,False,False
830233fffffffff,71.6649687580991,32.13232457199487,1,False,False
830241fffffffff,61.41993543432076,23.2805018769176,1,False,False
830243fffffffff,62.2332567281052,21.55523697712811,1,False,False
830244fffffffff,60.474082150080754,25.40503077010009,1,False,False
830246fffffffff,61.45240199988716,24.19356341981764,1,False,False
830248fffffffff,60.02068479165837,20.483273926293705,1,False,False
830249fffffffff,58.90006595165895,19.99482887360668,1,False,False
83024afffffffff,60.804117530355285,18.75194011838425,1,False,False
83024bfffffffff,59.67980276832355,18.30472243145036,1,False,False
83024cfffffffff,60.32300897173391,22.68921331421416,1,False,False
83024dfffffffff,59.21599862106482,22.132701165875627,1,False,False
83024efffffffff,61.13207769724684,21.00244355102716,1,False,False
830250fffffffff,65.1982358347583,20.862204431151675,1,False,False
830251fffffffff,64.11703478989807,20.27991903467008,1,False,False
830252fffffffff,65.96805760431208,18.83661372768684,1,False,False
830253fffffffff,64.88438380682645,18.31033498201337,1,False,False
